"type" "activity" "subject" "mean"
"tbodyacc-mean-z" "walking" 15 -0.107621819518519
"tbodyacc-mean-z" "walking" 16 -0.108804049803922
"tbodyacc-mean-z" "walking" 17 -0.109792122032787
"tbodyacc-mean-z" "walking" 18 -0.104218315464286
"tbodyacc-mean-z" "walking" 19 -0.122736673192308
"tbodyacc-mean-z" "walking" 20 -0.113539477098039
"tbodyacc-mean-z" "walking" 21 -0.104319332403846
"tbodyacc-mean-z" "walking" 22 -0.107112510934783
"tbodyacc-mean-z" "walking" 23 -0.113382994084746
"tbodyacc-mean-z" "walking" 24 -0.110595952913793
"tbodyacc-mean-z" "walking" 25 -0.108737636297297
"tbodyacc-mean-z" "walking" 26 -0.108927011474576
"tbodyacc-mean-z" "walking" 27 -0.112822289263158
"tbodyacc-mean-z" "walking" 28 -0.103714705396296
"tbodyacc-mean-z" "walking" 29 -0.106632427301887
"tbodyacc-mean-z" "walking" 30 -0.0986247068969231
"tbodyacc-mean-z" "walking downstairs" 1 -0.107566190908163
"tbodyacc-mean-z" "walking downstairs" 2 -0.116812942382979
"tbodyacc-mean-z" "walking downstairs" 3 -0.116139842908163
"tbodyacc-mean-z" "walking downstairs" 4 -0.1067775246
"tbodyacc-mean-z" "walking downstairs" 5 -0.100319930659574
"tbodyacc-mean-z" "walking downstairs" 6 -0.107209356208333
"tbodyacc-mean-z" "walking downstairs" 7 -0.096938308587234
"tbodyacc-mean-z" "walking downstairs" 8 -0.107598135394737
"tbodyacc-mean-z" "walking downstairs" 9 -0.0910278793952381
"tbodyacc-mean-z" "walking downstairs" 10 -0.110848597247368
"tbodyacc-mean-z" "walking downstairs" 11 -0.111070149978261
"tbodyacc-mean-z" "walking downstairs" 12 -0.10955593226087
"tbodyacc-mean-z" "walking downstairs" 13 -0.101993941531915
"tbodyacc-mean-z" "walking downstairs" 14 -0.0928330165533333
"tbodyacc-mean-z" "walking downstairs" 15 -0.110526066428571
"tbodyacc-mean-z" "walking downstairs" 16 -0.119873705148936
"tbodyacc-mean-z" "walking downstairs" 17 -0.0892432745173913
"tbodyacc-mean-z" "walking downstairs" 18 -0.1033908092
"tbodyacc-mean-z" "walking downstairs" 19 -0.133695240660974
"tbodyacc-mean-z" "walking downstairs" 20 -0.104602925937778
"tbodyacc-mean-z" "walking downstairs" 21 -0.09816866218
"tbodyacc-mean-z" "walking downstairs" 22 -0.1074157796
"tbodyacc-mean-z" "walking downstairs" 23 -0.0988123712574074
"tbodyacc-mean-z" "walking downstairs" 24 -0.104818820272727
"tbodyacc-mean-z" "walking downstairs" 25 -0.107192376965517
"tbodyacc-mean-z" "walking downstairs" 26 -0.1064396194
"tbodyacc-mean-z" "walking downstairs" 27 -0.112837694688636
"tbodyacc-mean-z" "walking downstairs" 28 -0.10858897408913
"tbodyacc-mean-z" "walking downstairs" 29 -0.0981339984895833
"tbodyacc-mean-z" "walking downstairs" 30 -0.0999781422322581
"tbodyacc-mean-z" "walking upstairs" 1 -0.0973020020943396
"tbodyacc-mean-z" "walking upstairs" 2 -0.152513899520833
"tbodyacc-mean-z" "walking upstairs" 3 -0.110064863437288
"tbodyacc-mean-z" "walking upstairs" 4 -0.114219455519231
"tbodyacc-mean-z" "walking upstairs" 5 -0.107471453914894
"tbodyacc-mean-z" "walking upstairs" 6 -0.122082438784314
"tbodyacc-mean-z" "walking upstairs" 7 -0.143769688803922
"tbodyacc-mean-z" "walking upstairs" 8 -0.11512211995122
"tbodyacc-mean-z" "walking upstairs" 9 -0.125219003959184
"tbodyacc-mean-z" "walking upstairs" 10 -0.118180420834043
"tbodyacc-mean-z" "walking upstairs" 11 -0.106797216481481
"tbodyacc-mean-z" "walking upstairs" 12 -0.107339730115385
"tbodyacc-mean-z" "walking upstairs" 13 -0.125767265890909
"tbodyacc-mean-z" "walking upstairs" 14 -0.112279688983333
"tbodyacc-mean-z" "walking upstairs" 15 -0.116952464895833
"tbodyacc-mean-z" "walking upstairs" 16 -0.124074517745098
"tbodyacc-mean-z" "walking upstairs" 17 -0.121290442104167
"tbodyacc-mean-z" "walking upstairs" 18 -0.112655891327586
"tbodyacc-mean-z" "walking upstairs" 19 -0.151054607725
"tbodyacc-mean-z" "walking upstairs" 20 -0.121023947784314
"tbodyacc-mean-z" "walking upstairs" 21 -0.125414265340426
"tbodyacc-mean-z" "walking upstairs" 22 -0.117550861738095
"tbodyacc-mean-z" "walking upstairs" 23 -0.126890616782353
"tbodyacc-mean-z" "walking upstairs" 24 -0.114248610966102
"tbodyacc-mean-z" "walking upstairs" 25 -0.126210440292308
"tbodyacc-mean-z" "walking upstairs" 26 -0.121943461236364
"tbodyacc-mean-z" "walking upstairs" 27 -0.123530438196078
"tbodyacc-mean-z" "walking upstairs" 28 -0.121514025692157
"tbodyacc-mean-z" "walking upstairs" 29 -0.118000587840816
"tbodyacc-mean-z" "walking upstairs" 30 -0.124697493775385
"tgravityacc-mean-x" "laying" 1 -0.24888179828
"tgravityacc-mean-x" "laying" 2 -0.509754238125
"tgravityacc-mean-x" "laying" 3 -0.241758478064516
"tgravityacc-mean-x" "laying" 4 -0.420664662222222
"tgravityacc-mean-x" "laying" 5 -0.483470597692308
"tgravityacc-mean-x" "laying" 6 -0.47670987877193
"tgravityacc-mean-x" "laying" 7 -0.502814250576923
"tgravityacc-mean-x" "laying" 8 -0.405930036111111
"tgravityacc-mean-x" "laying" 9 -0.5802528348
"tgravityacc-mean-x" "laying" 10 -0.453069737586207
"tgravityacc-mean-x" "laying" 11 -0.134832031403509
"tgravityacc-mean-x" "laying" 12 -0.3785920653
"tgravityacc-mean-x" "laying" 13 -0.156852206467742
"tgravityacc-mean-x" "laying" 14 -0.145483631627451
"tgravityacc-mean-x" "laying" 15 -0.1719930545
"tgravityacc-mean-x" "laying" 16 -0.206783742242857
"tgravityacc-mean-x" "laying" 17 -0.19913309
"tgravityacc-mean-x" "laying" 18 -0.220600509076923
"tgravityacc-mean-x" "laying" 19 -0.680043155060241
"tgravityacc-mean-x" "laying" 20 -0.472431415573529
"tgravityacc-mean-x" "laying" 21 -0.174349174822222
"tgravityacc-mean-x" "laying" 22 -0.418494577083333
"tgravityacc-mean-x" "laying" 23 -0.391564962777778
"tgravityacc-mean-x" "laying" 24 -0.359292534027778
"tgravityacc-mean-x" "laying" 25 -0.461102531369863
"tgravityacc-mean-x" "laying" 26 -0.621309715263158
"tgravityacc-mean-x" "laying" 27 -0.530434604864865
"tgravityacc-mean-x" "laying" 28 -0.490334541875
"tgravityacc-mean-x" "laying" 29 -0.346789842753623
"tgravityacc-mean-x" "laying" 30 -0.344737755285714
"tgravityacc-mean-x" "sitting" 1 0.831509933404255
"tgravityacc-mean-x" "sitting" 2 0.940477273043478
"tgravityacc-mean-x" "sitting" 3 0.901098984615385
"tgravityacc-mean-x" "sitting" 4 0.8693030064
"tgravityacc-mean-x" "sitting" 5 0.880731443863636
"tgravityacc-mean-x" "sitting" 6 0.933692934909091
"tgravityacc-mean-x" "sitting" 7 0.969147824375
"tgravityacc-mean-x" "sitting" 8 0.832453878043478
"tgravityacc-mean-x" "sitting" 9 0.9163245106
"tgravityacc-mean-x" "sitting" 10 0.791887198148148
"tgravityacc-mean-x" "sitting" 11 0.871963798301887
"tgravityacc-mean-x" "sitting" 12 0.926228975490196
"tgravityacc-mean-x" "sitting" 13 0.92557651244898
"tgravityacc-mean-x" "sitting" 14 0.939038759814815
"tgravityacc-mean-x" "sitting" 15 0.89036426220339
"tgravityacc-mean-x" "sitting" 16 0.942457377971014
"tgravityacc-mean-x" "sitting" 17 0.94488374765625
"tgravityacc-mean-x" "sitting" 18 0.909816469298246
"tgravityacc-mean-x" "sitting" 19 0.581371509041096
"tgravityacc-mean-x" "sitting" 20 0.924454522424242
"tgravityacc-mean-x" "sitting" 21 0.940031368
"tgravityacc-mean-x" "sitting" 22 0.839305928709677
"tgravityacc-mean-x" "sitting" 23 0.936509242941176
"tgravityacc-mean-x" "sitting" 24 0.919637604411765
"tgravityacc-mean-x" "sitting" 25 0.865686078153846
"tgravityacc-mean-x" "sitting" 26 0.782955611794872
"tgravityacc-mean-x" "sitting" 27 0.839464714
"tgravityacc-mean-x" "sitting" 28 0.907331309166667
"tgravityacc-mean-x" "sitting" 29 0.891563755166667
"tgravityacc-mean-x" "sitting" 30 0.825473836935484
"tgravityacc-mean-x" "standing" 1 0.942952000377358
"tgravityacc-mean-x" "standing" 2 0.896928566851852
"tgravityacc-mean-x" "standing" 3 0.93503077852459
"tgravityacc-mean-x" "standing" 4 0.95619779125
"tgravityacc-mean-x" "standing" 5 0.960188699107143
"tgravityacc-mean-x" "standing" 6 0.945139003859649
"tgravityacc-mean-x" "standing" 7 0.958728687924528
"tgravityacc-mean-x" "standing" 8 0.957669921111111
"tgravityacc-mean-x" "standing" 9 0.961323502222222
"tgravityacc-mean-x" "standing" 10 0.954008785454545
"tgravityacc-mean-x" "standing" 11 0.956464535957447
"tgravityacc-mean-x" "standing" 12 0.957317821803279
"tgravityacc-mean-x" "standing" 13 0.942695296842105
"tgravityacc-mean-x" "standing" 14 0.875319569
"tgravityacc-mean-x" "standing" 15 0.965528899622642
"tgravityacc-mean-x" "standing" 16 0.941587749358974
"tgravityacc-mean-x" "standing" 17 0.904678547435897
"tgravityacc-mean-x" "standing" 18 0.947573239863014
"tgravityacc-mean-x" "standing" 19 0.944045837534247
"tgravityacc-mean-x" "standing" 20 0.911231752465753
"tgravityacc-mean-x" "standing" 21 0.881213341910112
"tgravityacc-mean-x" "standing" 22 0.954064297619048
"tgravityacc-mean-x" "standing" 23 0.919857125882353
"tgravityacc-mean-x" "standing" 24 0.96644228
"tgravityacc-mean-x" "standing" 25 0.929794733108108
"tgravityacc-mean-x" "standing" 26 0.965460891621622
"tgravityacc-mean-x" "standing" 27 0.965351492
"tgravityacc-mean-x" "standing" 28 0.948514848481013
"tgravityacc-mean-x" "standing" 29 0.974508732
"tgravityacc-mean-x" "standing" 30 0.968556705084746
"tgravityacc-mean-x" "walking" 1 0.935223201473684
"tgravityacc-mean-x" "walking" 2 0.91301733338983
"tgravityacc-mean-x" "walking" 3 0.936506743275862
"tgravityacc-mean-x" "walking" 4 0.963999696833333
"tgravityacc-mean-x" "walking" 5 0.972624959821429
"tgravityacc-mean-x" "walking" 6 0.958067455087719
"tgravityacc-mean-x" "walking" 7 0.932566472280702
"tgravityacc-mean-x" "walking" 8 0.913586347916667
"tgravityacc-mean-x" "walking" 9 0.951867079615385
"tgravityacc-mean-x" "walking" 10 0.963092149811321
"tgravityacc-mean-x" "walking" 11 0.946468451355932
"tgravityacc-mean-x" "walking" 12 0.9668735148
"tgravityacc-mean-x" "walking" 13 0.910855709298246
"tgravityacc-mean-x" "walking" 14 0.802973961525424
"tgravityacc-mean-x" "walking" 15 0.951524391481481
"tgravityacc-mean-x" "walking" 16 0.925981326078431
"tgravityacc-mean-x" "walking" 17 0.92811236852459
"tgravityacc-mean-x" "walking" 18 0.92386524875
"tgravityacc-mean-x" "walking" 19 0.935222559230769
"tgravityacc-mean-x" "walking" 20 0.899965205686274
"tgravityacc-mean-x" "walking" 21 0.862524800961538
"tgravityacc-mean-x" "walking" 22 0.936096410434783
"tgravityacc-mean-x" "walking" 23 0.939809688644068
"tgravityacc-mean-x" "walking" 24 0.95970108137931
"tgravityacc-mean-x" "walking" 25 0.937483114459459
"tgravityacc-mean-x" "walking" 26 0.960647754576271
"tgravityacc-mean-x" "walking" 27 0.944759287368421
"tgravityacc-mean-x" "walking" 28 0.942930275555556
"tgravityacc-mean-x" "walking" 29 0.96237438509434
"tgravityacc-mean-x" "walking" 30 0.965217551076923
"tgravityacc-mean-x" "walking downstairs" 1 0.931874418979592
"tgravityacc-mean-x" "walking downstairs" 2 0.861831345531915
"tgravityacc-mean-x" "walking downstairs" 3 0.939057787755102
"tgravityacc-mean-x" "walking downstairs" 4 0.947731858666667
"tgravityacc-mean-x" "walking downstairs" 5 0.956649352553192
"tgravityacc-mean-x" "walking downstairs" 6 0.928531455208333
"tgravityacc-mean-x" "walking downstairs" 7 0.930623632765957
"tgravityacc-mean-x" "walking downstairs" 8 0.914023498421053
"tgravityacc-mean-x" "walking downstairs" 9 0.938417773333333
"tgravityacc-mean-x" "walking downstairs" 10 0.939807421052632
"tgravityacc-mean-x" "walking downstairs" 11 0.941746406521739
"tgravityacc-mean-x" "walking downstairs" 12 0.949861980652174
"tgravityacc-mean-x" "walking downstairs" 13 0.941875619787234
"tgravityacc-mean-x" "walking downstairs" 14 0.81629643
"tgravityacc-mean-x" "walking downstairs" 15 0.932302200476191
"tgravityacc-mean-x" "walking downstairs" 16 0.917818427021277
"tgravityacc-mean-x" "walking downstairs" 17 0.928817578043478
"tgravityacc-mean-x" "walking downstairs" 18 0.932277478363636
"tgravityacc-mean-x" "walking downstairs" 19 0.881940855128205
"tgravityacc-mean-x" "walking downstairs" 20 0.91972663
"tgravityacc-mean-x" "walking downstairs" 21 0.872683205555556
"tgravityacc-mean-x" "walking downstairs" 22 0.921820641944444
"tgravityacc-mean-x" "walking downstairs" 23 0.923711401296296
"tgravityacc-mean-x" "walking downstairs" 24 0.950883416727273
"tgravityacc-mean-x" "walking downstairs" 25 0.929627532241379
"tgravityacc-mean-x" "walking downstairs" 26 0.9467972718
"tgravityacc-mean-x" "walking downstairs" 27 0.931380178636364
"tgravityacc-mean-x" "walking downstairs" 28 0.929291680434783
"tgravityacc-mean-x" "walking downstairs" 29 0.948486215
"tgravityacc-mean-x" "walking downstairs" 30 0.958000491451613
"tgravityacc-mean-x" "walking upstairs" 1 0.89335109754717
"tgravityacc-mean-x" "walking upstairs" 2 0.790717418541667
"tgravityacc-mean-x" "walking upstairs" 3 0.883533436101695
"tgravityacc-mean-x" "walking upstairs" 4 0.946264314423077
"tgravityacc-mean-x" "walking upstairs" 5 0.936821834893617
"tgravityacc-mean-x" "walking upstairs" 6 0.913632241568627
"tgravityacc-mean-x" "walking upstairs" 7 0.81874656
"tgravityacc-mean-x" "walking upstairs" 8 0.860368718780488
"tgravityacc-mean-x" "walking upstairs" 9 0.902647777755102
"tgravityacc-mean-x" "walking upstairs" 10 0.931861027446809
"tgravityacc-mean-x" "walking upstairs" 11 0.892626155555556
"tgravityacc-mean-x" "walking upstairs" 12 0.938371473269231
"tgravityacc-mean-x" "walking upstairs" 13 0.847634313454545
"tgravityacc-mean-x" "walking upstairs" 14 0.688256122222222
"tgravityacc-mean-x" "walking upstairs" 15 0.918544812291667
"tgravityacc-mean-x" "walking upstairs" 16 0.826874282745098
"tgravityacc-mean-x" "walking upstairs" 17 0.853530565833333
"tgravityacc-mean-x" "walking upstairs" 18 0.883330258448276
"tgravityacc-mean-x" "walking upstairs" 19 0.8294283725
"tgravityacc-mean-x" "walking upstairs" 20 0.777095717058824
"tgravityacc-mean-x" "walking upstairs" 21 0.781177210851064
"tgravityacc-mean-x" "walking upstairs" 22 0.889454382857143
"tgravityacc-mean-x" "walking upstairs" 23 0.843438810196078
"tgravityacc-mean-x" "walking upstairs" 24 0.906369500508475
"tgravityacc-mean-x" "walking upstairs" 25 0.927693239538462
"tgravityacc-mean-x" "walking upstairs" 26 0.942095257090909
"tgravityacc-mean-x" "walking upstairs" 27 0.868000278627451
"tgravityacc-mean-x" "walking upstairs" 28 0.854508231764706
"tgravityacc-mean-x" "walking upstairs" 29 0.929258953877551
"tgravityacc-mean-x" "walking upstairs" 30 0.93182983
"tgravityacc-mean-y" "laying" 1 0.70554977346
"tgravityacc-mean-y" "laying" 2 0.752536639375
"tgravityacc-mean-y" "laying" 3 0.837032099677419
"tgravityacc-mean-y" "laying" 4 0.915165104259259
"tgravityacc-mean-y" "laying" 5 0.954890346153846
"tgravityacc-mean-y" "laying" 6 0.956593814210526
"tgravityacc-mean-y" "laying" 7 0.393444278076923
"tgravityacc-mean-y" "laying" 8 0.589922434814815
"tgravityacc-mean-y" "laying" 9 -0.1191541962
"tgravityacc-mean-y" "laying" 10 -0.139297681034483
"tgravityacc-mean-y" "laying" 11 0.943017941403509
"tgravityacc-mean-y" "laying" 12 0.8033788345
"tgravityacc-mean-y" "laying" 13 0.656400944354839
"tgravityacc-mean-y" "laying" 14 0.48539692745098
"tgravityacc-mean-y" "laying" 15 0.899242553055556
"tgravityacc-mean-y" "laying" 16 -0.0199270225714286
"tgravityacc-mean-y" "laying" 17 0.658792072253521
"tgravityacc-mean-y" "laying" 18 0.719755403692308
"tgravityacc-mean-y" "laying" 19 0.725646622771084
"tgravityacc-mean-y" "laying" 20 0.864882956617647
"tgravityacc-mean-y" "laying" 21 0.599992678
"tgravityacc-mean-y" "laying" 22 0.632484075694444
"tgravityacc-mean-y" "laying" 23 0.438434067361111
"tgravityacc-mean-y" "laying" 24 0.738430699305556
"tgravityacc-mean-y" "laying" 25 0.620658919917808
"tgravityacc-mean-y" "laying" 26 0.803015011578947
"tgravityacc-mean-y" "laying" 27 0.567879494054054
"tgravityacc-mean-y" "laying" 28 0.1440732745
"tgravityacc-mean-y" "laying" 29 0.807535373478261
"tgravityacc-mean-y" "laying" 30 0.732661247714286
"tgravityacc-mean-y" "sitting" 1 0.204411592680851
"tgravityacc-mean-y" "sitting" 2 -0.105630024498783
"tgravityacc-mean-y" "sitting" 3 0.127303379245962
"tgravityacc-mean-y" "sitting" 4 0.211622539936894
"tgravityacc-mean-y" "sitting" 5 0.168445524
"tgravityacc-mean-y" "sitting" 6 0.0682628663363636
"tgravityacc-mean-y" "sitting" 7 0.00608846646041667
"tgravityacc-mean-y" "sitting" 8 0.240095117065217
"tgravityacc-mean-y" "sitting" 9 -0.0414258228938
"tgravityacc-mean-y" "sitting" 10 -0.041260775
"tgravityacc-mean-y" "sitting" 11 0.213716305739623
"tgravityacc-mean-y" "sitting" 12 0.0830509010823529
"tgravityacc-mean-y" "sitting" 13 0.101769752489796
"tgravityacc-mean-y" "sitting" 14 -0.0364533962277778
"tgravityacc-mean-y" "sitting" 15 0.210849305016949
"tgravityacc-mean-y" "sitting" 16 -0.086588253942029
"tgravityacc-mean-y" "sitting" 17 -0.002814673171875
"tgravityacc-mean-y" "sitting" 18 0.12988647622807
"tgravityacc-mean-y" "sitting" 19 0.360343534657534
"tgravityacc-mean-y" "sitting" 20 0.0733385412878788
"tgravityacc-mean-y" "sitting" 21 0.0215206708823529
"tgravityacc-mean-y" "sitting" 22 0.208553884
"tgravityacc-mean-y" "sitting" 23 0.1217510625
"tgravityacc-mean-y" "sitting" 24 0.182254651955882
"tgravityacc-mean-y" "sitting" 25 0.208287142261538
"tgravityacc-mean-y" "sitting" 26 0.223105562025641
"tgravityacc-mean-y" "sitting" 27 0.212947021371429
"tgravityacc-mean-y" "sitting" 28 -0.112596728361111
"tgravityacc-mean-y" "sitting" 29 0.1556594569
"tgravityacc-mean-y" "sitting" 30 0.114588392624871
"tgravityacc-mean-y" "standing" 1 -0.272983832264151
"tgravityacc-mean-y" "standing" 2 -0.370062696851852
"tgravityacc-mean-y" "standing" 3 -0.301735130327869
"tgravityacc-mean-y" "standing" 4 -0.0759009061071429
"tgravityacc-mean-y" "standing" 5 -0.03871012665
"tgravityacc-mean-y" "standing" 6 -0.230251036140351
"tgravityacc-mean-y" "standing" 7 -0.117607048924528
"tgravityacc-mean-y" "standing" 8 -0.0904603488214815
"tgravityacc-mean-y" "standing" 9 -0.010383816474
"tgravityacc-mean-y" "standing" 10 -0.0431597830454545
"tgravityacc-mean-y" "standing" 11 -0.173082704680851
"tgravityacc-mean-y" "standing" 12 -0.21886535557377
"tgravityacc-mean-y" "standing" 13 -0.239943146315789
"tgravityacc-mean-y" "standing" 14 -0.226692231166667
"tgravityacc-mean-y" "standing" 15 -0.164713175490566
"tgravityacc-mean-y" "standing" 16 -0.0578867045
"tgravityacc-mean-y" "standing" 17 -0.257486817948718
"tgravityacc-mean-y" "standing" 18 -0.204206320958904
"tgravityacc-mean-y" "standing" 19 -0.223897807808219
"tgravityacc-mean-y" "standing" 20 -0.305938716712329
"tgravityacc-mean-y" "standing" 21 -0.346155558876404
"tgravityacc-mean-y" "standing" 22 -0.226418773650794
"tgravityacc-mean-y" "standing" 23 -0.117401359697059
"tgravityacc-mean-y" "standing" 24 -0.145201300942029
"tgravityacc-mean-y" "standing" 25 -0.159316786486486
"tgravityacc-mean-y" "standing" 26 -0.140315421824324
"tgravityacc-mean-y" "standing" 27 -0.188504847375
"tgravityacc-mean-y" "standing" 28 -0.247656166582278
"tgravityacc-mean-y" "standing" 29 -0.05848715356
"tgravityacc-mean-y" "standing" 30 -0.100296804186441
"tgravityacc-mean-y" "walking" 1 -0.282165021263158
"tgravityacc-mean-y" "walking" 2 -0.34660709
"tgravityacc-mean-y" "walking" 3 -0.261986357931034
"tgravityacc-mean-y" "walking" 4 -0.0858540265666667
"tgravityacc-mean-y" "walking" 5 -0.100440285303571
"tgravityacc-mean-y" "walking" 6 -0.214694852280702
"tgravityacc-mean-y" "walking" 7 -0.159097003684211
"tgravityacc-mean-y" "walking" 8 -0.217102194583333
"tgravityacc-mean-y" "walking" 9 -0.0314341738730769
"tgravityacc-mean-y" "walking" 10 -0.0838277013962264
"tgravityacc-mean-y" "walking" 11 -0.212045870169492
"tgravityacc-mean-y" "walking" 12 -0.1559834498
"tgravityacc-mean-y" "walking" 13 -0.283658580877193
"tgravityacc-mean-y" "walking" 14 -0.270314822881356
"tgravityacc-mean-y" "walking" 15 -0.233918282592593
"tgravityacc-mean-y" "walking" 16 -0.0668246472745098
"tgravityacc-mean-y" "walking" 17 -0.179927382704918
"tgravityacc-mean-y" "walking" 18 -0.254317085892857
"tgravityacc-mean-y" "walking" 19 -0.2233381
"tgravityacc-mean-y" "walking" 20 -0.344443913137255
"tgravityacc-mean-y" "walking" 21 -0.370984549423077
"tgravityacc-mean-y" "walking" 22 -0.259644937173913
"tgravityacc-mean-y" "walking" 23 -0.16176137
"tgravityacc-mean-y" "walking" 24 -0.115116241810345
"tgravityacc-mean-y" "walking" 25 -0.127315870743243
"tgravityacc-mean-y" "walking" 26 -0.133922185084746
"tgravityacc-mean-y" "walking" 27 -0.187497034561404
"tgravityacc-mean-y" "walking" 28 -0.229316151481481
"tgravityacc-mean-y" "walking" 29 -0.127318078679245
"tgravityacc-mean-y" "walking" 30 -0.157673823846154
"tgravityacc-mean-y" "walking downstairs" 1 -0.266610338979592
"tgravityacc-mean-y" "walking downstairs" 2 -0.325780100638298
"tgravityacc-mean-y" "walking downstairs" 3 -0.228829214285714
"tgravityacc-mean-y" "walking downstairs" 4 -0.0620852772955556
"tgravityacc-mean-y" "walking downstairs" 5 -0.0607578318319149
"tgravityacc-mean-y" "walking downstairs" 6 -0.214046334375
"tgravityacc-mean-y" "walking downstairs" 7 -0.12987167306383
"tgravityacc-mean-y" "walking downstairs" 8 -0.187610243421053
"tgravityacc-mean-y" "walking downstairs" 9 -0.0352304645104762
"tgravityacc-mean-y" "walking downstairs" 10 -0.0646160768947368
